,Title,Published_date,Views,Likes,Favorites,Comments,Month
3188,Typo | Types of superstitions | Ep 29 | Mirchi Agni | Mirchi Somak | Mirchi Bangla | Mirchi 98.3,2018-09-15,483957,16961,0,261,Sep
3189,Sunday Suspense | Daakbungalow-te Shei Raat | ডাকবাংলোতে সেই রাত | Nilanjan Chattopadhyay,2018-09-09,1615011,27866,0,1001,Sep
3190,Typo | Types of students in a lecture | Mirchi Agni | Mirchi Somak | Mirchi Bangla | Mirchi 98.3,2018-09-01,599369,17219,0,218,Sep
3191,Sunday Suspense | Shubhashya Shighram | শুভস্য শীঘ্রম | Jagadish Gupta | Mirchi 98.3,2018-08-26,1547367,21989,0,976,Aug
3192,Oporadhi (অপরাধী) parody - The real অপরাধী - Salary,2018-08-24,371277,22877,0,659,Aug
3193,Ke Tui Bol - Parody | The Cholesterol Song | Mirchi Somak Mirchi Agni | Mirchi 98.3,2018-08-20,424114,22089,0,601,Aug
3194,Sunday Suspense Originals | Ep. 02 | Aschorjo Diary | আশ্চর্য ডায়েরি | Mirchi 98.3,2018-08-19,1875552,27431,0,222,Aug
3195,Typo | Types of people who eat in a buffet system | Mirchi Agni | Mirchi Somak,2018-08-18,915742,21832,0,254,Aug
3196,OMG - O Maa Go - Maa Buys Smartphone,2018-08-16,1003717,27686,0,394,Aug
3197,Typo | Types of people in a college canteen | Mirchi Agni | Mirchi Somak,2018-08-11,770493,19882,0,245,Aug
3198,#typo | Types of people on the phone | Mirchi Agni | Mirchi Somak | Mirchi Bangla | Mirchi 98.3,2018-08-07,317047,12542,0,148,Aug
3199,OMG - O Maa Go - Son Loses Mom's Umbrella,2018-08-06,805512,24992,0,371,Aug
3200,Sunday Suspense | Rudyard Kipling | The Phantom Rickshaw | রিক্সা | Mirchi Bangla,2018-08-05,1345324,16890,0,776,Aug
3201,Sunday Suspense | Himadri Kishore Dasgupta | Aankar Khata | আঁকার খাতা | Mirchi Bangla | Mirchi 98.3,2018-07-29,1224270,18531,0,885,Jul
3202,#typo | Types of students in Viva | Mirchi Agni | Mirchi Somak | Mirchi Bangla | Mirchi 98.3,2018-07-28,735677,23644,0,383,Jul
3203,Iti Ayantika : Rainy Day | Mirchi Somak | Mirchi Ayantika | Mirchi Bangla | Mirchi 98.3,2018-07-26,85445,5383,0,193,Jul
3204,Sunday Suspense | Nina | The Doll's Ghost | F. Marion Crawford | Mirchi Bangla | Mirchi 98.3,2018-07-24,556565,10751,0,311,Jul
3205,Iti Ayantika : Loadshedding | লোডশেডিং |  Mirchi Somak | Mirchi Ayantika | Mirchi Bangla,2018-07-24,57711,3639,0,128,Jul
3206,#typo | Types of waiters | Mirchi Agni Mirchi Somak | Mirchi 98.3,2018-07-21,697822,21828,0,333,Jul
3207,Sunday Suspense | Byomkesh | Satyanweshi | Saradindu Bandopadhyay | Mirchi 98.3,2018-07-20,4670697,45805,0,1773,Jul
3208,Sunday Suspense | Feluda | Baadshaahi Angti | Satyajit Ray | Mirchi 98.3,2018-07-19,8714945,53858,0,3065,Jul
3209,OMG - O Maa Go - Son gets roasted in the Sun,2018-07-19,662926,24149,0,415,Jul
3210,Sunday Suspense | Potirik Bhita | Bibhutibhushan Bandyopadhyay | Mirchi 98.3,2018-07-15,640818,12926,0,531,Jul
3211,OMG - O Maa Go - Maa Serves Too Much Food,2018-07-14,813176,24512,0,320,Jul
3212,#typo | Types of direction givers | Mirchi Agni Mirchi Somak | Mirchi 98.3,2018-07-14,465269,15951,0,150,Jul
3213,Iti Ayantika: Thammar Haatpakha | ঠাম্মার হাতপাখা | Mirchi Somak | Mirchi Ayantika | Mirchi Bangla,2018-07-12,54620,2980,0,150,Jul
3214,Sunday Suspense | Shada Motorgari | সাদা মোটরগাড়ি  | Syed Mustafa Siraj | Mirchi Bangla,2018-07-08,1076362,16527,0,599,Jul
3215,OMG - O Maa Go - Bulti Steals the Show,2018-07-07,1313691,32119,0,519,Jul
3216,#typo | Types of party people | Mirchi Agni Mirchi Somak | Mirchi 98.3,2018-07-07,420355,12388,0,208,Jul
3217,Sunday Suspense | Feluda | Gangtok-ey Gondogol | Satyajit Ray | Mirchi Bangla,2018-07-02,10276785,65679,0,3799,Jul
3218,Sunday Suspense | Sati Shobhona | Panchkori Dey | Mirchi 98.3,2018-07-01,730412,24874,0,1391,Jul
3219,#typo | Types of office people | Mirchi Agni Mirchi Somak | Mirchi 98.3,2018-06-30,485941,15800,0,185,Jun
3220,OMG - O Maa Go - Maa Complains About Dad,2018-06-28,796298,28206,0,513,Jun
3221,Sunday Suspense | Spotlight | Satyajit Ray | Mirchi 98.3,2018-06-24,645904,11509,0,595,Jun
3222,Sunday Suspense | Tarini Khuro | Conway Castle-er Pretatma | Satyajit Ray | Mirchi 98.3,2018-06-21,945148,12650,0,316,Jun
3223,OMG - O Maa Go - Maa Shob Khuje Paay,2018-06-21,772507,27014,0,499,Jun
3224,Sunday Suspense | Tarini Khuro | Khelowar Tarinikhuro | Satyajit Ray | Mirchi 98.3,2018-06-20,628194,8484,0,178,Jun
3225,The La La Mashup - World Music Day - Mirchi 98.3,2018-06-20,118626,8475,0,295,Jun
3226,Sunday Suspense | Tarini Khuro | Dhumolgarh-er Hunting Lodge | Satyajit Ray | Mirchi 98.3,2018-06-19,672803,9759,0,211,Jun
3227,Sunday Suspense | Tarini Khuro | Dumnigarh er Manushkheko | Satyajit Ray | Mirchi 98.3,2018-06-18,740524,10006,0,190,Jun
3228,Sunday Suspense | Nidhiramer Icchapuran | Satyajit Ray | Mirchi 98.3,2018-06-18,325899,6363,0,120,Jun
3229,Sunday Suspense | Chil-er Chhaad-er Ghor | Hemendra Kumar Ray | Mirchi 98.3,2018-06-17,754236,13575,0,462,Jun
3230,#typo | Types of people on a diet | Mirchi Agni Mirchi Somak | Mirchi 98.3,2018-06-16,611314,17459,0,195,Jun
3231,Sunday Suspense | Tarini Khuro | Lucknow-er Duel | Satyajit Ray | Mirchi 98.3,2018-06-13,549862,7870,0,166,Jun
3232,Sunday Suspense | Tarini Khuro | Maharaja Tarinikhuro | Satyajit Ray | Mirchi 98.3,2018-06-12,668263,8991,0,200,Jun
3233,Chander Pahar | Bibhutibhushan Bandyopadhyay | Mirchi 98.3 | Episode 2 of 6,2018-06-12,391427,5979,0,171,Jun
3234,Chander Pahar | Bibhutibhushan Bandyopadhyay | Mirchi 98.3 | Episode 1 of 6,2018-06-12,677339,11931,0,380,Jun
3235,Chander Pahar | Bibhutibhushan Bandyopadhyay | Mirchi 98.3 | Episode 6 of 6,2018-06-12,342005,6355,0,449,Jun
3236,Chander Pahar | Bibhutibhushan Bandyopadhyay | Mirchi 98.3 | Episode 5 of 6,2018-06-12,344129,4983,0,173,Jun
3237,Chander Pahar | Bibhutibhushan Bandyopadhyay | Mirchi 98.3 | Episode 4 of 6,2018-06-12,364135,4963,0,118,Jun
3238,Chander Pahar | Bibhutibhushan Bandyopadhyay | Mirchi 98.3 | Episode 3 of 6,2018-06-12,383556,5310,0,205,Jun
3239,Sunday Suspense | Khudhito Pashan | Rabindranath Tagore | Mirchi 98.3,2018-06-10,840103,16669,0,1019,Jun
3240,#typo | Types of chhokbaaji | Mirchi Agni Mirchi Somak | Mirchi 98.3,2018-06-09,564673,17251,0,221,Jun
3241,OMG- O Maa Go -  Ma Makes it Meetha,2018-06-07,1447245,40057,0,881,Jun
3242,Sunday Suspense | Chuniya Aaya | Alice Perrin | Mirchi 98.3,2018-06-03,794699,13722,0,795,Jun
3243,OMG - O Maa Go - Maa Defends the Maid,2018-06-02,998629,30769,0,516,Jun
3244,#typo | Types of students before results | Mirchi Agni Mirchi Somak | Mirchi 98.3,2018-06-02,816575,24818,0,358,Jun
3245,Sunday Suspense | Tarini Khuro | Juti | Satyajit Ray | Mirchi 98.3,2018-05-27,725502,11488,0,426,May
3246,#typo | Types of patients | Mirchi Agni Mirchi Somak | Mirchi 98.3,2018-05-26,528791,17977,0,218,May
3247,Sunday Suspense | Banku Babur Bandhu | Satyajit Ray | Motion Comic Video | Mirchi 98.3,2018-05-26,1429474,39528,0,2546,May
3248,OMG - O maa Go - Maa Wont Let Son Sleep!,2018-05-24,898986,27185,0,441,May
3249,Sunday Suspense | Asamanjababur Kukur | Satyajit Ray | Soumitra Chattopadhyay | Mirchi 98.3,2018-05-20,1355945,25748,0,1241,May
3250,#typo | Types of middle class habits | Mirchi Agni Mirchi Somak | Mirchi 98.3,2018-05-19,945637,28045,0,530,May
3251,Streer Patro | Rabindranath Tagore | Rituparno Ghosh | Mirchi 98.3,2018-05-18,479564,14076,0,613,May
3252,OMG - O Maa Go - Maa Prepares for Reality Show,2018-05-17,960460,29835,0,507,May
3253,Sunday Suspense | Ganesh Mutsuddir Portrait | Satyajit Ray | Mirchi 98.3,2018-05-13,473872,8304,0,339,May
3254,Mirchi 98.3 | Bangalir Avengers | The Season | Mash Up | Mirchi Mohor,2018-05-12,24183,698,0,26,May
3255,#typo | Types of case khaowa | Mirchi Agni Mirchi Somak Mirchi Sree | Mirchi 98.3,2018-05-12,773703,22116,0,380,May
3256,OMG - O Maa Go - Maa Calls Son Again and Again!,2018-05-10,692193,22119,0,488,May
3257,Aalo Amar Aalo | Parody | Mirchi Agni Mirchi Somak | Rabindra Jayanti 2018 | MIrchi 98.3,2018-05-09,104595,7500,0,228,May
3258,How Bangla Serials Are Shot Feat. Aparajita Adhya,2018-05-07,391997,13397,0,168,May
3259,Sunday Suspense | Tarini Khuro | Tarini Khuro O Oindrojalik | Satyajit Ray | Mirchi 98.3,2018-05-06,399223,7041,0,261,May
3260,Tech Makhni | Rajiv Makhni | One Day To Go | Mirchi | Mirchi 98.3,2018-05-05,3745,44,0,6,May
3261,#typo | Types of Babas | Mirchi Agni Mirchi Somak | Mirchi 98.3,2018-05-05,869734,24054,0,284,May
3262,Bird Of Dusk | Official Trailer | Rituparno Ghosh | Documentary | Sangeeta Dutta | Mirchi 98.3,2018-05-04,154713,4983,0,165,May
3263,Tech Makhni | Rajiv Makhni | 2 Days To Go | Mirchi | Mirchi 98.3,2018-05-04,2620,51,0,1,May
3264,Baba Cricketeshwar | Episode 02 | Mirchi Agni Mirchi Somak Mirchi Ayantika | Mirchi 98.3,2018-05-04,199376,6069,0,107,May
3265,OMG - O Maa Go - Maa er Uposh,2018-05-03,1059132,32694,0,553,May
3266,Dedicated to Metro Dadu  | We Condemn Moral Policing | Mirchi 98.3,2018-05-02,284143,12755,0,340,May
3267,#typo | Types of fans Feat. Mir | Mirchi Agni | Mirchi 98.3,2018-05-01,667794,27977,0,444,May
3268,Obvious Things You Are Tired Of Hearing | Mirchi Agni | Mirchi 98.3,2018-05-01,271355,13504,0,185,May
3269,Common Solution Of Indian Dads | Mirchi Agni Mirchi Somak | Mirchi 98.3,2018-05-01,536000,20713,0,352,May
3270,Baba Cricketeshwar | Episode 01 | Mirchi Agni Mirchi Somak | Mirchi 98.3,2018-04-30,174879,6523,0,111,Apr
3271,OMG - O Maa Go - Maa and Whatsapp Forwards,2018-04-30,902669,27240,0,316,Apr
3272,Sunday Suspense | Sherlock Holmes | The Man With The Twisted Lip |  Sir Arthur Conan Doyle | 98.3,2018-04-29,2487526,37444,0,1218,Apr
3273,#typo | Types of directors Feat. Prosenjit Chatterjee | Mirchi Agni | Mir | Mirchi 98.3,2018-04-28,503127,16652,0,203,Apr
3274,#typo | Types of people in a lift | Mirchi Agni Mirchi Somak | Mirchi 98.3,2018-04-26,970761,20759,0,247,Apr
3275,OMG - O Maa Go - Maa Wants to Gossip,2018-04-26,849794,26577,0,427,Apr
3276,Sunday Suspense | Professor Shonku | Shonku-r Shoni-r Dosha | Satyajit Ray | Mirchi 98.3,2018-04-24,1099467,14026,0,539,Apr
3277,Sunday Suspense | The Monkey's Paw | Teen Bor | W.W. Jacobs | Mirchi 98.3,2018-04-22,351101,6998,0,368,Apr
3278,OMG - O Maa Go - Maa Wants to Book a Cab,2018-04-19,892268,25361,0,387,Apr
3279,Sunday Suspense | Professor Shonku | Professor Rondy-r Time Machine | Satyajit Ray | Mirchi 98.3,2018-04-18,1178107,15087,0,402,Apr
3280,Sunday Suspense | Professor Shonku | Macaw | Satyajit Ray | Mirchi 98.3,2018-04-17,560749,9260,0,225,Apr
3281,Sunday Suspense | Professor Shonku | Khoka | Satyajit Ray | Mirchi 98.3,2018-04-16,949648,14238,0,567,Apr
3282,Sunday Suspense | Bhoutik Adventure | Syed Mustafa Siraj | Mirchi 98.3,2018-04-15,2729590,37060,0,1116,Apr
3283,Sunday Suspense | Professor Shonku | Frankenstein | Satyajit Ray | Mirchi 98.3,2018-04-14,873113,13236,0,429,Apr
3284,#typo | Types of app cab drivers | Mirchi Agni Mirchi Somak | Mirchi 98.3,2018-04-14,727436,23091,0,304,Apr
3285,Happy Poila | Gourab Das feat Mirchi Somak Mirchi Agni | Mirchi 98.3,2018-04-13,32927,2482,0,150,Apr
3286,Sunday Suspense | Professor Shonku | Cochabamba-r Guha | Satyajit Ray | Mirchi 98.3,2018-04-12,1389579,16919,0,562,Apr
3287,Sunday Suspense | Professor Shonku | Chi Ching | Satyajit Ray | Mirchi 98.3,2018-04-11,617184,9718,0,341,Apr
3288,OMG - O Maa Go - Maa Speaks Hindi,2018-04-11,2654848,63582,0,1529,Apr
3289,#typo | Types of eaters | Mirchi Agni Mirchi Somak | Mirchi 98.3,2018-04-10,795572,26610,0,226,Apr
3290,#typo | Types of crying | Mirchi Agni Mirchi Somak | Mirchi 98.3,2018-04-10,633266,26865,0,515,Apr
3291,Sunday Suspense | The Fall of the House of Usher | Edgar Allan Poe | Mirchi 98.3,2018-04-08,700074,11724,0,521,Apr
3292,#typo | Types of roommates | Mirchi Agni Mirchi Somak | Mirchi 98.3,2018-04-07,598331,17882,0,154,Apr
3293,#typo | Types of relatives | Mirchi Agni Mirchi Somak | Mirchi 98.3,2018-04-07,667800,21290,0,228,Apr
3294,Sunday Suspense | Professor Shonku | Bhoot | Satyajit Ray | Mirchi 98.3,2018-04-05,822933,12969,0,400,Apr
3295,OMG - O Maa Go - Maa does not like pets!,2018-04-05,1285440,38395,0,688,Apr
3296,Sunday Suspense | Professor Shonku | Baghdad er Baksho | Satyajit Ray | Mirchi 98.3,2018-04-04,1568196,17533,0,635,Apr
3297,Sunday Suspense | Baroda | Bahurupi | Saradindu Bandopadhyay | Mirchi 98.3,2018-04-01,1317890,17932,0,448,Apr
3298,#SundayNonsense | Pagla Dashu | Dashu-r Kirti | Sukumar Ray | Mirchi 98.3,2018-04-01,350721,7841,0,291,Apr
3299,Sunday Suspense | Professor Shonku | Golok Rahasya | Satyajit Ray | Mirchi 98.3,2018-03-30,967286,13927,0,623,Mar
3300,#typo | Types of Bengalis in winter | Mirchi Agni | Mirchi 98.3,2018-03-29,549406,17373,0,166,Mar
3301,#typo | Types of students | Mirchi Agni Mirchi Somak | Mirchi 98.3,2018-03-29,638287,19240,0,163,Mar
3302,#typo | Types of groom's friends | Mirchi Agni Mirchi Somak | Mirchi 98.3,2018-03-29,967614,26305,0,351,Mar
3303,Sunday Suspense | Professor Shonku | Dr Shering-er Smaranshakti | Satyajit Ray | Mirchi 98.3,2018-03-29,1219269,14085,0,386,Mar
3304,Dabur Red Paste Mirchi Music Awards Bangla 2017 | Past Masters of Percussion led by Bickram Ghosh,2018-03-29,9449,289,0,16,Mar
3305,#typo | Types of exam invigilators | Mirchi Agni Mirchi Somak | Mirchi 98.3,2018-03-29,649431,18162,0,174,Mar
3306,OMG - O Maa Go - Episode 19 - Manju Masi IN THE HOUSE,2018-03-29,1586943,40293,0,634,Mar
3307,Sunday Suspense | Professor Shonku | Corvus | Satyajit Ray | Mirchi 98.3,2018-03-27,1278193,20005,0,1335,Mar
3308,Dabur Red Paste Mirchi Music Awards Bangla 2017 | DJ Bapon Bong Guy Mirchi Somak | Bunip er Biye,2018-03-27,29132,845,0,24,Mar
3309,Sunday Suspense | Professor Shonku | Hypnogen | Satyajit Ray | Mirchi 98.3,2018-03-26,1741812,19632,0,813,Mar
3310,Sunday Suspense | Kaalo Chhori | Syed Mustafa Siraj | Mirchi 98.3,2018-03-25,902141,13017,0,376,Mar
3311,Dabur Red Paste Mirchi Music Awards Bangla 2017 | Soumyojit Sourendro and Friends,2018-03-22,54349,1263,0,32,Mar
3312,Sunday Suspense | Professor Shonku | Byomjatri-r Diary | Satyajit Ray | Mirchi 98.3,2018-03-21,1577817,25126,0,1510,Mar
3313,OMG - O Maa Go - Maa Reacts to Son's Haircut,2018-03-21,1155824,54288,0,918,Mar
3314,Sunday Suspense | Feluda | Ghurghutiya-r Ghotona | Satyajit Ray | Mirchi 98.3,2018-03-20,3716217,44018,0,1377,Mar
3315,Sunday Suspense | Feluda | Feluda r Goendagiri | Satyajit Ray | Mirchi Bangla Audio Story,2018-03-20,4458751,47179,0,1673,Mar
3316,OMG - O Maa Go - Maa Baba'r Anniversary,2018-03-20,1214316,34906,0,896,Mar
3317,Sunday Suspense | Feluda | Sheyal Debota Rahasya | Satyajit Ray | Mirchi Bangla,2018-03-20,3431737,39274,0,1122,Mar
3318,OMG - O Maa Go - Maa Opens Email Account,2018-03-20,1392883,36281,0,529,Mar
3319,OMG - O Maa Go - Maa Makes Breakfast,2018-03-20,1810515,46356,0,673,Mar
3320,OMG - O Maa Go - Maa Calls During Office,2018-03-20,1062930,29177,0,359,Mar
3321,OMG - O Maa Go - Maa Plans Dinner,2018-03-20,1044795,45697,0,610,Mar
3322,Sunday Suspense | The Spider | Hanns Heinz Ewers | Mirchi 98.3,2018-03-18,1114883,17368,0,675,Mar
3323,Sunday Suspense | Feluda | Samaddar-er Chaabi | Satyajit Ray | Mirchi 98.3,2018-03-16,2702366,32256,0,1007,Mar
3324,Sunday Suspense | Feluda | Jahangir-er Swarnamudra | Satyajit Ray | Mirchi 98.3,2018-03-16,3792554,41153,0,1539,Mar
3325,Sunday Suspense | Feluda | Golokdhaam Rahasya | Satyajit Ray | Mirchi 98.3,2018-03-15,3321178,36276,0,1064,Mar
3326,Sunday Suspense Originals | Episode 01 |  Roopkatha | Mirchi 98.3,2018-03-11,2232196,41253,0,1855,Mar
3327,Sunday Suspense | Feluda | Hatyapuri | Satyajit Ray | Mirchi 98.3,2018-03-09,9572901,69800,0,3887,Mar
3328,Sunday Suspense | Brihochchonchu | Satyajit Ray | Mirchi 98.3,2018-03-08,731144,9479,0,228,Mar
3329,Sunday Suspense | Brazil-er Kaalo Baagh | Satyajit Ray | Mirchi 98.3,2018-03-08,752362,11093,0,319,Mar
3330,Sunday Suspense | Khagam | Satyajit Ray | Mirchi 98.3,2018-03-08,1277500,20564,0,635,Mar
3331,Sunday Suspense | Brown Saheb-er Bari | Satyajit Ray | Mirchi 98.3,2018-03-07,847181,12578,0,408,Mar
3332,Sunday Suspense | Batikbabu | Satyajit Ray | Mirchi 98.3,2018-03-07,950807,12653,0,367,Mar
3333,Sunday Suspense | Banku Babu r Bondhu | Satyajit Ray | Mirchi 98.3,2018-03-07,400411,6128,0,157,Mar
3334,Sunday Suspense | Dui Magician | Satyajit Ray | Mirchi 98.3,2018-03-07,830387,11368,0,431,Mar
3335,Sunday Suspense | First Class Kamra | Satyajit Ray | Mirchi 98.3,2018-03-07,1222761,19249,0,540,Mar
3336,Sunday Suspense | Fritz | Satyajit Ray | Mirchi 98.3,2018-03-06,852283,13909,0,505,Mar
3337,Sunday Suspense | Professor Hijibijbij | Satyajit Ray | Mirchi 98.3,2018-03-06,1148435,13992,0,423,Mar
3338,Sunday Suspense | Beeshphool | Satyajit Ray | Mirchi 98.3,2018-03-06,804378,10603,0,208,Mar
3339,Sunday Suspense | Gagan Chowdhury-r Studio | Satyajit Ray | Mirchi 98.3,2018-03-06,287830,4855,0,157,Mar
3340,Sunday Suspense | Badur Beebhishika | Satyajit Ray | Mirchi 98.3,2018-03-06,895703,12188,0,373,Mar
3341,Sunday Suspense | Bhuto | Satyajit Ray | Mirchi 98.3,2018-03-06,575431,8788,0,187,Mar
3342,Sunday Suspense | Bipin Chowdhury-r Smritibhrom | Satyajit Ray | Mirchi 98.3,2018-03-06,670577,10280,0,284,Mar
3343,Sunday Suspense | Mayurkanthi Jelly | Satyajit Ray | Mirchi 98.3,2018-03-06,1014887,12767,0,369,Mar
3344,Sunday Suspense | Ratan Babu aar Shei Lokta | Satyajit Ray | Mirchi 98.3,2018-03-06,1735221,20375,0,801,Mar
3345,Sunday Suspense | Neel Atanka | Satyajit Ray | Mirchi 98.3,2018-03-06,1114582,14276,0,354,Mar
3346,Sunday Suspense | Pterodactyl-er Deem | Satyajit Ray | Mirchi 98.3,2018-03-05,632717,9039,0,205,Mar
3347,Sunday Suspense | Mackenzie Fruit | Satyajit Ray | Mirchi 98.3,2018-03-05,700746,10185,0,261,Mar
3348,Sunday Suspense | Kutum Katam | Satyajit Ray | Mirchi 98.3,2018-03-05,189200,4039,0,79,Mar
3349,Sunday Suspense | Kaaktaruwa | Satyajit Ray | Mirchi 98.3,2018-03-05,205386,4197,0,86,Mar
3350,Sunday Suspense | Anukul | Satyajit Ray | Mirchi 98.3,2018-03-05,234772,4828,0,138,Mar
3351,Sunday Suspense | Mrigankobabur Ghotona | Satyajit Ray | Mirchi 98.3,2018-03-05,602446,9654,0,258,Mar
3352,"Sunday Suspense | Anko Sir, Golapibabu Aar Tipu | Satyajit Ray | Mirchi 98.3",2018-03-05,701726,10723,0,244,Mar
3353,Sunday Suspense | Professor Shonku | Swapnadeep | Satyajit Ray | Mirchi 98.3,2018-03-04,1372979,15976,0,675,Mar
3354,Sunday Suspense | Caulfield's Crime | Caulfield-er Shasti | Alice Perrin | Mirchi 98.3,2018-02-18,802848,12275,0,332,Feb
3355,Sunday Suspense | Feluda | Joto Kando Kathmandu-te | Satyajit Ray | Mirchi 98.3,2018-02-04,8540971,61207,0,3149,Feb
3356,Sunday Suspense | Murders in the Rue Morgue | Edgar Allan Poe Bangla Audio | Mirchi Bangla,2018-01-28,788282,13675,0,371,Jan
3357,Sunday Suspense | Something in the Water | Jolatonko | Ruskin Bond | Mirchi 98.3,2018-01-23,70563,2206,0,73,Jan
3358,Sunday Suspense | Saradindu Bandyopadhyay | Pintu | Mirchi 98.3,2018-01-07,493578,10004,0,296,Jan
3359,Sunday Suspense | Would Astley Return? | Robert Phire Elo | Ruskin Bond l Mirchi 98.3,2017-12-24,97731,3024,0,163,Dec
3360,Sunday Suspense | The Haunted Bicycle | Bhuture Cycle | Ruskin Bond | Mirchi 98.3,2017-12-17,100410,3107,0,156,Dec
3361,Sunday Suspense | A Face In The Dark | Mukhosh | Ruskin Bond | Mirchi 98.3,2017-12-17,84239,2756,0,232,Dec
3362,Sunday Suspense | Whispering In The Dark | Phishphish | Ruskin Bond | Mirchi 98.3,2017-12-10,754528,14054,0,584,Dec
3363,Sunday Suspense | A Dreadful Gurgle | Dormitory | Ruskin Bond | Mirchi 98.3,2017-12-03,87629,2729,0,106,Dec
3364,Sunday Suspense | Sherlock Holmes | The Red Headed League | Mirchi 98.3 | May 2017,2017-05-28,2245924,31372,0,0,May
3365,Abak Jalpan | Sukumar Ray | Mirchi 98.3 | Summer Special | April 2017,2017-04-23,640052,17030,0,0,Apr
3366,"Rupam, Sidhu & Upal perform together || Mirchi Music Awards Bangla 2016",2017-03-30,1940228,26068,0,0,Mar
3367,Anupam & Nachiketa perform together || MIrchi Music Awards Bangla,2017-03-29,5147365,53532,0,0,Mar
3368,Mone Achhey Tor | Ep. 2 | Prem Made Easy | Mirchi 98.3 | Mirchi Ayantika | BokBokSomak,2017-02-21,181552,8152,0,0,Feb
3369,#SundayNonsense | Haw Jaw Baw Raw Law | Sukumar Ray | Mirchi 98.3,2016-11-22,818889,15791,0,0,Nov
3370,Sunday Nonsene - Sukumar Ray- Pagla Dashu,2016-10-30,651836,13231,0,0,Oct
3371,RJ MIR with Rudranil Ghosh And Kanchan Mallick at Mirchi Kolkata Studio,2016-10-04,312100,5544,0,0,Oct
3372,Anupam Roy - in an imaginary conversation with Mirchi RJ Somak!,2016-09-29,209669,13270,0,0,Sep
3373,Maestro Bickram Ghosh will be performing at MIRCHI JALSAGHAR 2016 !,2016-09-19,937,29,0,0,Sep
3374,SOKAL-MAN,2016-09-09,8624,398,0,0,Sep
3375,RJ Riya - a special rendition on completing 10 golden years at Mirchi.,2016-09-03,24549,765,0,0,Sep
3376,5 Types of RJs in every Radio Station with Mirchi Somak,2016-08-23,338752,20463,0,0,Aug
3377,#SundaySuspense | Taranath Tantrik-er Golpo Episode 2 | Bibhutibhushan Bandyopadhyay,2016-07-31,3720917,50939,0,2214,Jul
3378,Inside Prosenjit Chatterjee's house! with RJ Somak,2016-07-20,456309,5110,0,144,Jul
3379,RJ Somak writes (and reads) a parody of Benimadhob!,2016-07-12,79334,5125,0,135,Jul
